GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G48000100","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00100","79500US4800100","PUMA5 00100, Texas",44408,"PUMA5 00100, Texas",2746
"G48000200","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00200","79500US4800200","PUMA5 00200, Texas",35003,"PUMA5 00200, Texas",4544
"G48000300","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00300","79500US4800300","PUMA5 00300, Texas",58096,"PUMA5 00300, Texas",3677
"G48000400","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00400","79500US4800400","PUMA5 00400, Texas",40866,"PUMA5 00400, Texas",2395
"G48000501","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00501","79500US4800501","PUMA5 00501, Texas",31677,"PUMA5 00501, Texas",3176
"G48000502","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00502","79500US4800502","PUMA5 00502, Texas",49323,"PUMA5 00502, Texas",2664
"G48000600","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00600","79500US4800600","PUMA5 00600, Texas",43825,"PUMA5 00600, Texas",3143
"G48000700","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00700","79500US4800700","PUMA5 00700, Texas",38689,"PUMA5 00700, Texas",1853
"G48000800","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00800","79500US4800800","PUMA5 00800, Texas",43467,"PUMA5 00800, Texas",4366
"G48000900","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"00900","79500US4800900","PUMA5 00900, Texas",40715,"PUMA5 00900, Texas",3362
"G48001000","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01000","79500US4801000","PUMA5 01000, Texas",39433,"PUMA5 01000, Texas",2333
"G48001100","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01100","79500US4801100","PUMA5 01100, Texas",38853,"PUMA5 01100, Texas",3027
"G48001200","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01200","79500US4801200","PUMA5 01200, Texas",40442,"PUMA5 01200, Texas",1689
"G48001300","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01300","79500US4801300","PUMA5 01300, Texas",42033,"PUMA5 01300, Texas",1898
"G48001400","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01400","79500US4801400","PUMA5 01400, Texas",43209,"PUMA5 01400, Texas",4080
"G48001500","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01500","79500US4801500","PUMA5 01500, Texas",44262,"PUMA5 01500, Texas",5055
"G48001600","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01600","79500US4801600","PUMA5 01600, Texas",35005,"PUMA5 01600, Texas",3078
"G48001700","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01700","79500US4801700","PUMA5 01700, Texas",37189,"PUMA5 01700, Texas",3379
"G48001800","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01800","79500US4801800","PUMA5 01800, Texas",38646,"PUMA5 01800, Texas",2161
"G48001900","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"01900","79500US4801900","PUMA5 01900, Texas",37777,"PUMA5 01900, Texas",2479
"G48002000","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02000","79500US4802000","PUMA5 02000, Texas",69393,"PUMA5 02000, Texas",3679
"G48002101","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02101","79500US4802101","PUMA5 02101, Texas",76033,"PUMA5 02101, Texas",7015
"G48002102","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02102","79500US4802102","PUMA5 02102, Texas",76254,"PUMA5 02102, Texas",4548
"G48002103","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02103","79500US4802103","PUMA5 02103, Texas",93558,"PUMA5 02103, Texas",7962
"G48002104","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02104","79500US4802104","PUMA5 02104, Texas",62387,"PUMA5 02104, Texas",5277
"G48002201","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02201","79500US4802201","PUMA5 02201, Texas",78540,"PUMA5 02201, Texas",3272
"G48002202","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02202","79500US4802202","PUMA5 02202, Texas",60907,"PUMA5 02202, Texas",2433
"G48002301","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02301","79500US4802301","PUMA5 02301, Texas",31213,"PUMA5 02301, Texas",2412
"G48002302","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02302","79500US4802302","PUMA5 02302, Texas",51512,"PUMA5 02302, Texas",3013
"G48002303","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02303","79500US4802303","PUMA5 02303, Texas",35674,"PUMA5 02303, Texas",2145
"G48002304","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02304","79500US4802304","PUMA5 02304, Texas",51771,"PUMA5 02304, Texas",3824
"G48002305","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02305","79500US4802305","PUMA5 02305, Texas",54902,"PUMA5 02305, Texas",3987
"G48002306","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02306","79500US4802306","PUMA5 02306, Texas",51475,"PUMA5 02306, Texas",3117
"G48002307","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02307","79500US4802307","PUMA5 02307, Texas",30938,"PUMA5 02307, Texas",2670
"G48002308","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02308","79500US4802308","PUMA5 02308, Texas",36863,"PUMA5 02308, Texas",2478
"G48002309","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02309","79500US4802309","PUMA5 02309, Texas",50177,"PUMA5 02309, Texas",4290
"G48002310","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02310","79500US4802310","PUMA5 02310, Texas",55239,"PUMA5 02310, Texas",4370
"G48002311","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02311","79500US4802311","PUMA5 02311, Texas",46526,"PUMA5 02311, Texas",2857
"G48002312","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02312","79500US4802312","PUMA5 02312, Texas",45791,"PUMA5 02312, Texas",3212
"G48002313","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02313","79500US4802313","PUMA5 02313, Texas",46997,"PUMA5 02313, Texas",3763
"G48002314","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02314","79500US4802314","PUMA5 02314, Texas",58751,"PUMA5 02314, Texas",3052
"G48002315","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02315","79500US4802315","PUMA5 02315, Texas",50747,"PUMA5 02315, Texas",2473
"G48002400","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02400","79500US4802400","PUMA5 02400, Texas",58063,"PUMA5 02400, Texas",3683
"G48002501","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02501","79500US4802501","PUMA5 02501, Texas",43676,"PUMA5 02501, Texas",3364
"G48002502","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02502","79500US4802502","PUMA5 02502, Texas",28747,"PUMA5 02502, Texas",2865
"G48002503","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02503","79500US4802503","PUMA5 02503, Texas",47849,"PUMA5 02503, Texas",3236
"G48002504","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02504","79500US4802504","PUMA5 02504, Texas",57898,"PUMA5 02504, Texas",2923
"G48002505","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02505","79500US4802505","PUMA5 02505, Texas",37454,"PUMA5 02505, Texas",2795
"G48002506","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02506","79500US4802506","PUMA5 02506, Texas",57268,"PUMA5 02506, Texas",3699
"G48002507","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02507","79500US4802507","PUMA5 02507, Texas",56347,"PUMA5 02507, Texas",4308
"G48002508","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02508","79500US4802508","PUMA5 02508, Texas",63801,"PUMA5 02508, Texas",3383
"G48002509","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02509","79500US4802509","PUMA5 02509, Texas",78016,"PUMA5 02509, Texas",6263
"G48002510","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02510","79500US4802510","PUMA5 02510, Texas",49408,"PUMA5 02510, Texas",3150
"G48002511","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02511","79500US4802511","PUMA5 02511, Texas",58638,"PUMA5 02511, Texas",5582
"G48002600","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02600","79500US4802600","PUMA5 02600, Texas",52275,"PUMA5 02600, Texas",2457
"G48002700","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02700","79500US4802700","PUMA5 02700, Texas",41299,"PUMA5 02700, Texas",2088
"G48002800","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02800","79500US4802800","PUMA5 02800, Texas",37168,"PUMA5 02800, Texas",2968
"G48002900","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"02900","79500US4802900","PUMA5 02900, Texas",41704,"PUMA5 02900, Texas",2664
"G48003000","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03000","79500US4803000","PUMA5 03000, Texas",37870,"PUMA5 03000, Texas",3353
"G48003100","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03100","79500US4803100","PUMA5 03100, Texas",39126,"PUMA5 03100, Texas",3679
"G48003200","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03200","79500US4803200","PUMA5 03200, Texas",53170,"PUMA5 03200, Texas",3088
"G48003300","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03300","79500US4803300","PUMA5 03300, Texas",42282,"PUMA5 03300, Texas",4245
"G48003400","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03400","79500US4803400","PUMA5 03400, Texas",40371,"PUMA5 03400, Texas",3140
"G48003501","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03501","79500US4803501","PUMA5 03501, Texas",53688,"PUMA5 03501, Texas",7876
"G48003502","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03502","79500US4803502","PUMA5 03502, Texas",24759,"PUMA5 03502, Texas",2641
"G48003503","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03503","79500US4803503","PUMA5 03503, Texas",31629,"PUMA5 03503, Texas",2044
"G48003504","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03504","79500US4803504","PUMA5 03504, Texas",37459,"PUMA5 03504, Texas",2486
"G48003505","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03505","79500US4803505","PUMA5 03505, Texas",31319,"PUMA5 03505, Texas",1738
"G48003600","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03600","79500US4803600","PUMA5 03600, Texas",40321,"PUMA5 03600, Texas",2361
"G48003701","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03701","79500US4803701","PUMA5 03701, Texas",49611,"PUMA5 03701, Texas",3432
"G48003702","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03702","79500US4803702","PUMA5 03702, Texas",50583,"PUMA5 03702, Texas",2342
"G48003703","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03703","79500US4803703","PUMA5 03703, Texas",48925,"PUMA5 03703, Texas",5868
"G48003801","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03801","79500US4803801","PUMA5 03801, Texas",26769,"PUMA5 03801, Texas",2586
"G48003802","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03802","79500US4803802","PUMA5 03802, Texas",51576,"PUMA5 03802, Texas",3365
"G48003900","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"03900","79500US4803900","PUMA5 03900, Texas",41776,"PUMA5 03900, Texas",4134
"G48004000","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04000","79500US4804000","PUMA5 04000, Texas",35407,"PUMA5 04000, Texas",2988
"G48004100","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04100","79500US4804100","PUMA5 04100, Texas",38597,"PUMA5 04100, Texas",2868
"G48004200","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04200","79500US4804200","PUMA5 04200, Texas",45262,"PUMA5 04200, Texas",4641
"G48004300","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04300","79500US4804300","PUMA5 04300, Texas",35174,"PUMA5 04300, Texas",4673
"G48004400","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04400","79500US4804400","PUMA5 04400, Texas",42811,"PUMA5 04400, Texas",3955
"G48004501","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04501","79500US4804501","PUMA5 04501, Texas",66341,"PUMA5 04501, Texas",3887
"G48004502","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04502","79500US4804502","PUMA5 04502, Texas",55837,"PUMA5 04502, Texas",2779
"G48004503","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04503","79500US4804503","PUMA5 04503, Texas",65260,"PUMA5 04503, Texas",4401
"G48004601","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04601","79500US4804601","PUMA5 04601, Texas",32367,"PUMA5 04601, Texas",2828
"G48004602","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04602","79500US4804602","PUMA5 04602, Texas",27714,"PUMA5 04602, Texas",2041
"G48004603","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04603","79500US4804603","PUMA5 04603, Texas",65244,"PUMA5 04603, Texas",5988
"G48004604","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04604","79500US4804604","PUMA5 04604, Texas",59037,"PUMA5 04604, Texas",6258
"G48004605","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04605","79500US4804605","PUMA5 04605, Texas",40493,"PUMA5 04605, Texas",3965
"G48004606","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04606","79500US4804606","PUMA5 04606, Texas",34674,"PUMA5 04606, Texas",4357
"G48004607","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04607","79500US4804607","PUMA5 04607, Texas",46470,"PUMA5 04607, Texas",3235
"G48004608","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04608","79500US4804608","PUMA5 04608, Texas",36849,"PUMA5 04608, Texas",3017
"G48004609","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04609","79500US4804609","PUMA5 04609, Texas",37176,"PUMA5 04609, Texas",2343
"G48004610","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04610","79500US4804610","PUMA5 04610, Texas",43982,"PUMA5 04610, Texas",3465
"G48004611","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04611","79500US4804611","PUMA5 04611, Texas",38100,"PUMA5 04611, Texas",3953
"G48004612","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04612","79500US4804612","PUMA5 04612, Texas",51929,"PUMA5 04612, Texas",3809
"G48004613","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04613","79500US4804613","PUMA5 04613, Texas",33212,"PUMA5 04613, Texas",2940
"G48004614","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04614","79500US4804614","PUMA5 04614, Texas",53090,"PUMA5 04614, Texas",3230
"G48004615","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04615","79500US4804615","PUMA5 04615, Texas",41248,"PUMA5 04615, Texas",2320
"G48004616","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04616","79500US4804616","PUMA5 04616, Texas",51590,"PUMA5 04616, Texas",1474
"G48004617","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04617","79500US4804617","PUMA5 04617, Texas",86404,"PUMA5 04617, Texas",4240
"G48004618","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04618","79500US4804618","PUMA5 04618, Texas",62136,"PUMA5 04618, Texas",3902
"G48004619","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04619","79500US4804619","PUMA5 04619, Texas",63065,"PUMA5 04619, Texas",5426
"G48004620","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04620","79500US4804620","PUMA5 04620, Texas",72739,"PUMA5 04620, Texas",6912
"G48004621","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04621","79500US4804621","PUMA5 04621, Texas",74857,"PUMA5 04621, Texas",5052
"G48004622","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04622","79500US4804622","PUMA5 04622, Texas",46935,"PUMA5 04622, Texas",2794
"G48004623","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04623","79500US4804623","PUMA5 04623, Texas",45167,"PUMA5 04623, Texas",2436
"G48004624","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04624","79500US4804624","PUMA5 04624, Texas",50875,"PUMA5 04624, Texas",2731
"G48004625","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04625","79500US4804625","PUMA5 04625, Texas",41280,"PUMA5 04625, Texas",3986
"G48004701","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04701","79500US4804701","PUMA5 04701, Texas",80665,"PUMA5 04701, Texas",3293
"G48004702","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04702","79500US4804702","PUMA5 04702, Texas",68060,"PUMA5 04702, Texas",6142
"G48004801","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04801","79500US4804801","PUMA5 04801, Texas",53935,"PUMA5 04801, Texas",4812
"G48004802","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04802","79500US4804802","PUMA5 04802, Texas",76265,"PUMA5 04802, Texas",6389
"G48004901","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04901","79500US4804901","PUMA5 04901, Texas",39657,"PUMA5 04901, Texas",3006
"G48004902","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"04902","79500US4804902","PUMA5 04902, Texas",77216,"PUMA5 04902, Texas",5180
"G48005000","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05000","79500US4805000","PUMA5 05000, Texas",36328,"PUMA5 05000, Texas",4724
"G48005100","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05100","79500US4805100","PUMA5 05100, Texas",44522,"PUMA5 05100, Texas",3812
"G48005201","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05201","79500US4805201","PUMA5 05201, Texas",64954,"PUMA5 05201, Texas",3050
"G48005202","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05202","79500US4805202","PUMA5 05202, Texas",65456,"PUMA5 05202, Texas",5027
"G48005301","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05301","79500US4805301","PUMA5 05301, Texas",37138,"PUMA5 05301, Texas",2125
"G48005302","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05302","79500US4805302","PUMA5 05302, Texas",35522,"PUMA5 05302, Texas",2460
"G48005303","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05303","79500US4805303","PUMA5 05303, Texas",61433,"PUMA5 05303, Texas",3138
"G48005304","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05304","79500US4805304","PUMA5 05304, Texas",58298,"PUMA5 05304, Texas",4466
"G48005401","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05401","79500US4805401","PUMA5 05401, Texas",65898,"PUMA5 05401, Texas",3609
"G48005402","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05402","79500US4805402","PUMA5 05402, Texas",59142,"PUMA5 05402, Texas",3732
"G48005500","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05500","79500US4805500","PUMA5 05500, Texas",61437,"PUMA5 05500, Texas",3301
"G48005601","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05601","79500US4805601","PUMA5 05601, Texas",25424,"PUMA5 05601, Texas",2692
"G48005602","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05602","79500US4805602","PUMA5 05602, Texas",28916,"PUMA5 05602, Texas",1792
"G48005603","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05603","79500US4805603","PUMA5 05603, Texas",39072,"PUMA5 05603, Texas",4423
"G48005604","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05604","79500US4805604","PUMA5 05604, Texas",36720,"PUMA5 05604, Texas",2984
"G48005605","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05605","79500US4805605","PUMA5 05605, Texas",40855,"PUMA5 05605, Texas",2422
"G48005606","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05606","79500US4805606","PUMA5 05606, Texas",44980,"PUMA5 05606, Texas",2647
"G48005607","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05607","79500US4805607","PUMA5 05607, Texas",47704,"PUMA5 05607, Texas",3771
"G48005608","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05608","79500US4805608","PUMA5 05608, Texas",51776,"PUMA5 05608, Texas",2083
"G48005609","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05609","79500US4805609","PUMA5 05609, Texas",58500,"PUMA5 05609, Texas",3519
"G48005610","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05610","79500US4805610","PUMA5 05610, Texas",77639,"PUMA5 05610, Texas",6166
"G48005611","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05611","79500US4805611","PUMA5 05611, Texas",66558,"PUMA5 05611, Texas",5554
"G48005700","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05700","79500US4805700","PUMA5 05700, Texas",46909,"PUMA5 05700, Texas",2652
"G48005800","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05800","79500US4805800","PUMA5 05800, Texas",46911,"PUMA5 05800, Texas",2756
"G48005900","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"05900","79500US4805900","PUMA5 05900, Texas",31777,"PUMA5 05900, Texas",2348
"G48006000","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06000","79500US4806000","PUMA5 06000, Texas",35770,"PUMA5 06000, Texas",2841
"G48006100","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06100","79500US4806100","PUMA5 06100, Texas",37144,"PUMA5 06100, Texas",2636
"G48006200","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06200","79500US4806200","PUMA5 06200, Texas",45668,"PUMA5 06200, Texas",3660
"G48006301","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06301","79500US4806301","PUMA5 06301, Texas",31041,"PUMA5 06301, Texas",1291
"G48006302","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06302","79500US4806302","PUMA5 06302, Texas",51300,"PUMA5 06302, Texas",4277
"G48006400","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06400","79500US4806400","PUMA5 06400, Texas",45836,"PUMA5 06400, Texas",5177
"G48006500","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06500","79500US4806500","PUMA5 06500, Texas",30554,"PUMA5 06500, Texas",4736
"G48006600","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06600","79500US4806600","PUMA5 06600, Texas",40852,"PUMA5 06600, Texas",2710
"G48006701","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06701","79500US4806701","PUMA5 06701, Texas",29349,"PUMA5 06701, Texas",2851
"G48006702","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06702","79500US4806702","PUMA5 06702, Texas",35792,"PUMA5 06702, Texas",2178
"G48006703","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06703","79500US4806703","PUMA5 06703, Texas",35781,"PUMA5 06703, Texas",4250
"G48006704","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06704","79500US4806704","PUMA5 06704, Texas",29702,"PUMA5 06704, Texas",3384
"G48006800","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06800","79500US4806800","PUMA5 06800, Texas",30965,"PUMA5 06800, Texas",2833
"G48006900","2010","TX",,,"Texas","48",,,,,,,,,,,,,,,,,,"06900","79500US4806900","PUMA5 06900, Texas",32138,"PUMA5 06900, Texas",2464
"G49000100","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00100","79500US4900100","PUMA5 00100, Utah",51464,"PUMA5 00100, Utah",1650
"G49000200","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00200","79500US4900200","PUMA5 00200, Utah",53569,"PUMA5 00200, Utah",2518
"G49000301","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00301","79500US4900301","PUMA5 00301, Utah",59694,"PUMA5 00301, Utah",4255
"G49000302","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00302","79500US4900302","PUMA5 00302, Utah",69015,"PUMA5 00302, Utah",4601
"G49000400","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00400","79500US4900400","PUMA5 00400, Utah",56119,"PUMA5 00400, Utah",2629
"G49000501","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00501","79500US4900501","PUMA5 00501, Utah",40262,"PUMA5 00501, Utah",1875
"G49000502","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00502","79500US4900502","PUMA5 00502, Utah",76726,"PUMA5 00502, Utah",4490
"G49000503","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00503","79500US4900503","PUMA5 00503, Utah",51791,"PUMA5 00503, Utah",2974
"G49000504","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00504","79500US4900504","PUMA5 00504, Utah",55011,"PUMA5 00504, Utah",4572
"G49000505","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00505","79500US4900505","PUMA5 00505, Utah",53340,"PUMA5 00505, Utah",5111
"G49000506","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00506","79500US4900506","PUMA5 00506, Utah",65654,"PUMA5 00506, Utah",2960
"G49000507","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00507","79500US4900507","PUMA5 00507, Utah",66529,"PUMA5 00507, Utah",3392
"G49000601","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00601","79500US4900601","PUMA5 00601, Utah",52231,"PUMA5 00601, Utah",2627
"G49000602","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00602","79500US4900602","PUMA5 00602, Utah",36949,"PUMA5 00602, Utah",4330
"G49000603","2010","UT",,,"Utah","49",,,,,,,,,,,,,,,,,,"00603","79500US4900603","PUMA5 00603, Utah",61421,"PUMA5 00603, Utah",2509
