GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G01001","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"01",,,,,,"50000US0101","Congressional District 1 (111th Congress), Alabama",41172,"Congressional District 1 (111th Congress), Alabama",1406
"G01002","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"02",,,,,,"50000US0102","Congressional District 2 (111th Congress), Alabama",40567,"Congressional District 2 (111th Congress), Alabama",790
"G01003","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"03",,,,,,"50000US0103","Congressional District 3 (111th Congress), Alabama",35452,"Congressional District 3 (111th Congress), Alabama",1685
"G01004","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"04",,,,,,"50000US0104","Congressional District 4 (111th Congress), Alabama",36715,"Congressional District 4 (111th Congress), Alabama",1188
"G01005","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"05",,,,,,"50000US0105","Congressional District 5 (111th Congress), Alabama",45856,"Congressional District 5 (111th Congress), Alabama",1341
"G01006","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"06",,,,,,"50000US0106","Congressional District 6 (111th Congress), Alabama",55559,"Congressional District 6 (111th Congress), Alabama",1795
"G01007","2010","AL",,,"Alabama","01",,,,,,,,,,,,,"07",,,,,,"50000US0107","Congressional District 7 (111th Congress), Alabama",31047,"Congressional District 7 (111th Congress), Alabama",934
"G02000","2010","AK",,,"Alaska","02",,,,,,,,,,,,,"00",,,,,,"50000US0200","Congressional District (at Large) (111th Congress), Alaska",64576,"Congressional District (at Large) (111th Congress), Alaska",2085
"G04001","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"01",,,,,,"50000US0401","Congressional District 1 (111th Congress), Arizona",40854,"Congressional District 1 (111th Congress), Arizona",1280
"G04002","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"02",,,,,,"50000US0402","Congressional District 2 (111th Congress), Arizona",47963,"Congressional District 2 (111th Congress), Arizona",1590
"G04003","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"03",,,,,,"50000US0403","Congressional District 3 (111th Congress), Arizona",52327,"Congressional District 3 (111th Congress), Arizona",1637
"G04004","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"04",,,,,,"50000US0404","Congressional District 4 (111th Congress), Arizona",31498,"Congressional District 4 (111th Congress), Arizona",687
"G04005","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"05",,,,,,"50000US0405","Congressional District 5 (111th Congress), Arizona",55876,"Congressional District 5 (111th Congress), Arizona",1928
"G04006","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"06",,,,,,"50000US0406","Congressional District 6 (111th Congress), Arizona",56691,"Congressional District 6 (111th Congress), Arizona",1768
"G04007","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"07",,,,,,"50000US0407","Congressional District 7 (111th Congress), Arizona",39777,"Congressional District 7 (111th Congress), Arizona",1419
"G04008","2010","AZ",,,"Arizona","04",,,,,,,,,,,,,"08",,,,,,"50000US0408","Congressional District 8 (111th Congress), Arizona",49825,"Congressional District 8 (111th Congress), Arizona",1546
"G05001","2010","AR",,,"Arkansas","05",,,,,,,,,,,,,"01",,,,,,"50000US0501","Congressional District 1 (111th Congress), Arkansas",33862,"Congressional District 1 (111th Congress), Arkansas",1022
"G05002","2010","AR",,,"Arkansas","05",,,,,,,,,,,,,"02",,,,,,"50000US0502","Congressional District 2 (111th Congress), Arkansas",43685,"Congressional District 2 (111th Congress), Arkansas",1649
"G05003","2010","AR",,,"Arkansas","05",,,,,,,,,,,,,"03",,,,,,"50000US0503","Congressional District 3 (111th Congress), Arkansas",40674,"Congressional District 3 (111th Congress), Arkansas",1080
"G05004","2010","AR",,,"Arkansas","05",,,,,,,,,,,,,"04",,,,,,"50000US0504","Congressional District 4 (111th Congress), Arkansas",35312,"Congressional District 4 (111th Congress), Arkansas",972
"G06001","2010","CA",,,"California","06",,,,,,,,,,,,,"01",,,,,,"50000US0601","Congressional District 1 (111th Congress), California",48003,"Congressional District 1 (111th Congress), California",1931
"G06002","2010","CA",,,"California","06",,,,,,,,,,,,,"02",,,,,,"50000US0602","Congressional District 2 (111th Congress), California",42249,"Congressional District 2 (111th Congress), California",1198
"G06003","2010","CA",,,"California","06",,,,,,,,,,,,,"03",,,,,,"50000US0603","Congressional District 3 (111th Congress), California",61853,"Congressional District 3 (111th Congress), California",1401
"G06004","2010","CA",,,"California","06",,,,,,,,,,,,,"04",,,,,,"50000US0604","Congressional District 4 (111th Congress), California",60629,"Congressional District 4 (111th Congress), California",2013
"G06005","2010","CA",,,"California","06",,,,,,,,,,,,,"05",,,,,,"50000US0605","Congressional District 5 (111th Congress), California",43953,"Congressional District 5 (111th Congress), California",2030
"G06006","2010","CA",,,"California","06",,,,,,,,,,,,,"06",,,,,,"50000US0606","Congressional District 6 (111th Congress), California",64391,"Congressional District 6 (111th Congress), California",2057
"G06007","2010","CA",,,"California","06",,,,,,,,,,,,,"07",,,,,,"50000US0607","Congressional District 7 (111th Congress), California",61315,"Congressional District 7 (111th Congress), California",1440
"G06008","2010","CA",,,"California","06",,,,,,,,,,,,,"08",,,,,,"50000US0608","Congressional District 8 (111th Congress), California",69926,"Congressional District 8 (111th Congress), California",3565
"G06009","2010","CA",,,"California","06",,,,,,,,,,,,,"09",,,,,,"50000US0609","Congressional District 9 (111th Congress), California",53286,"Congressional District 9 (111th Congress), California",2380
"G06010","2010","CA",,,"California","06",,,,,,,,,,,,,"10",,,,,,"50000US0610","Congressional District 10 (111th Congress), California",75457,"Congressional District 10 (111th Congress), California",2318
"G06011","2010","CA",,,"California","06",,,,,,,,,,,,,"11",,,,,,"50000US0611","Congressional District 11 (111th Congress), California",72075,"Congressional District 11 (111th Congress), California",1877
"G06012","2010","CA",,,"California","06",,,,,,,,,,,,,"12",,,,,,"50000US0612","Congressional District 12 (111th Congress), California",82337,"Congressional District 12 (111th Congress), California",2261
"G06013","2010","CA",,,"California","06",,,,,,,,,,,,,"13",,,,,,"50000US0613","Congressional District 13 (111th Congress), California",73539,"Congressional District 13 (111th Congress), California",2346
"G06014","2010","CA",,,"California","06",,,,,,,,,,,,,"14",,,,,,"50000US0614","Congressional District 14 (111th Congress), California",94740,"Congressional District 14 (111th Congress), California",3032
"G06015","2010","CA",,,"California","06",,,,,,,,,,,,,"15",,,,,,"50000US0615","Congressional District 15 (111th Congress), California",85700,"Congressional District 15 (111th Congress), California",2015
"G06016","2010","CA",,,"California","06",,,,,,,,,,,,,"16",,,,,,"50000US0616","Congressional District 16 (111th Congress), California",73973,"Congressional District 16 (111th Congress), California",2837
"G06017","2010","CA",,,"California","06",,,,,,,,,,,,,"17",,,,,,"50000US0617","Congressional District 17 (111th Congress), California",55026,"Congressional District 17 (111th Congress), California",1764
"G06018","2010","CA",,,"California","06",,,,,,,,,,,,,"18",,,,,,"50000US0618","Congressional District 18 (111th Congress), California",39297,"Congressional District 18 (111th Congress), California",1791
"G06019","2010","CA",,,"California","06",,,,,,,,,,,,,"19",,,,,,"50000US0619","Congressional District 19 (111th Congress), California",51553,"Congressional District 19 (111th Congress), California",1368
"G06020","2010","CA",,,"California","06",,,,,,,,,,,,,"20",,,,,,"50000US0620","Congressional District 20 (111th Congress), California",33089,"Congressional District 20 (111th Congress), California",2027
"G06021","2010","CA",,,"California","06",,,,,,,,,,,,,"21",,,,,,"50000US0621","Congressional District 21 (111th Congress), California",48113,"Congressional District 21 (111th Congress), California",2517
"G06022","2010","CA",,,"California","06",,,,,,,,,,,,,"22",,,,,,"50000US0622","Congressional District 22 (111th Congress), California",53626,"Congressional District 22 (111th Congress), California",2175
"G06023","2010","CA",,,"California","06",,,,,,,,,,,,,"23",,,,,,"50000US0623","Congressional District 23 (111th Congress), California",54049,"Congressional District 23 (111th Congress), California",1568
"G06024","2010","CA",,,"California","06",,,,,,,,,,,,,"24",,,,,,"50000US0624","Congressional District 24 (111th Congress), California",74103,"Congressional District 24 (111th Congress), California",2210
"G06025","2010","CA",,,"California","06",,,,,,,,,,,,,"25",,,,,,"50000US0625","Congressional District 25 (111th Congress), California",57862,"Congressional District 25 (111th Congress), California",2394
"G06026","2010","CA",,,"California","06",,,,,,,,,,,,,"26",,,,,,"50000US0626","Congressional District 26 (111th Congress), California",75086,"Congressional District 26 (111th Congress), California",2493
"G06027","2010","CA",,,"California","06",,,,,,,,,,,,,"27",,,,,,"50000US0627","Congressional District 27 (111th Congress), California",56836,"Congressional District 27 (111th Congress), California",2241
"G06028","2010","CA",,,"California","06",,,,,,,,,,,,,"28",,,,,,"50000US0628","Congressional District 28 (111th Congress), California",50607,"Congressional District 28 (111th Congress), California",1540
"G06029","2010","CA",,,"California","06",,,,,,,,,,,,,"29",,,,,,"50000US0629","Congressional District 29 (111th Congress), California",57700,"Congressional District 29 (111th Congress), California",2524
"G06030","2010","CA",,,"California","06",,,,,,,,,,,,,"30",,,,,,"50000US0630","Congressional District 30 (111th Congress), California",75700,"Congressional District 30 (111th Congress), California",2745
"G06031","2010","CA",,,"California","06",,,,,,,,,,,,,"31",,,,,,"50000US0631","Congressional District 31 (111th Congress), California",35194,"Congressional District 31 (111th Congress), California",1257
"G06032","2010","CA",,,"California","06",,,,,,,,,,,,,"32",,,,,,"50000US0632","Congressional District 32 (111th Congress), California",49529,"Congressional District 32 (111th Congress), California",1973
"G06033","2010","CA",,,"California","06",,,,,,,,,,,,,"33",,,,,,"50000US0633","Congressional District 33 (111th Congress), California",41538,"Congressional District 33 (111th Congress), California",1502
"G06034","2010","CA",,,"California","06",,,,,,,,,,,,,"34",,,,,,"50000US0634","Congressional District 34 (111th Congress), California",36270,"Congressional District 34 (111th Congress), California",1268
"G06035","2010","CA",,,"California","06",,,,,,,,,,,,,"35",,,,,,"50000US0635","Congressional District 35 (111th Congress), California",41271,"Congressional District 35 (111th Congress), California",1455
"G06036","2010","CA",,,"California","06",,,,,,,,,,,,,"36",,,,,,"50000US0636","Congressional District 36 (111th Congress), California",65717,"Congressional District 36 (111th Congress), California",2445
"G06037","2010","CA",,,"California","06",,,,,,,,,,,,,"37",,,,,,"50000US0637","Congressional District 37 (111th Congress), California",46950,"Congressional District 37 (111th Congress), California",2054
"G06038","2010","CA",,,"California","06",,,,,,,,,,,,,"38",,,,,,"50000US0638","Congressional District 38 (111th Congress), California",51381,"Congressional District 38 (111th Congress), California",1299
"G06039","2010","CA",,,"California","06",,,,,,,,,,,,,"39",,,,,,"50000US0639","Congressional District 39 (111th Congress), California",53439,"Congressional District 39 (111th Congress), California",2913
"G06040","2010","CA",,,"California","06",,,,,,,,,,,,,"40",,,,,,"50000US0640","Congressional District 40 (111th Congress), California",65243,"Congressional District 40 (111th Congress), California",2708
"G06041","2010","CA",,,"California","06",,,,,,,,,,,,,"41",,,,,,"50000US0641","Congressional District 41 (111th Congress), California",49506,"Congressional District 41 (111th Congress), California",1931
"G06042","2010","CA",,,"California","06",,,,,,,,,,,,,"42",,,,,,"50000US0642","Congressional District 42 (111th Congress), California",83029,"Congressional District 42 (111th Congress), California",2676
"G06043","2010","CA",,,"California","06",,,,,,,,,,,,,"43",,,,,,"50000US0643","Congressional District 43 (111th Congress), California",46728,"Congressional District 43 (111th Congress), California",1593
"G06044","2010","CA",,,"California","06",,,,,,,,,,,,,"44",,,,,,"50000US0644","Congressional District 44 (111th Congress), California",67381,"Congressional District 44 (111th Congress), California",2300
"G06045","2010","CA",,,"California","06",,,,,,,,,,,,,"45",,,,,,"50000US0645","Congressional District 45 (111th Congress), California",49508,"Congressional District 45 (111th Congress), California",2004
"G06046","2010","CA",,,"California","06",,,,,,,,,,,,,"46",,,,,,"50000US0646","Congressional District 46 (111th Congress), California",71332,"Congressional District 46 (111th Congress), California",1793
"G06047","2010","CA",,,"California","06",,,,,,,,,,,,,"47",,,,,,"50000US0647","Congressional District 47 (111th Congress), California",51647,"Congressional District 47 (111th Congress), California",1770
"G06048","2010","CA",,,"California","06",,,,,,,,,,,,,"48",,,,,,"50000US0648","Congressional District 48 (111th Congress), California",82047,"Congressional District 48 (111th Congress), California",2391
"G06049","2010","CA",,,"California","06",,,,,,,,,,,,,"49",,,,,,"50000US0649","Congressional District 49 (111th Congress), California",57399,"Congressional District 49 (111th Congress), California",2315
"G06050","2010","CA",,,"California","06",,,,,,,,,,,,,"50",,,,,,"50000US0650","Congressional District 50 (111th Congress), California",70362,"Congressional District 50 (111th Congress), California",2641
"G06051","2010","CA",,,"California","06",,,,,,,,,,,,,"51",,,,,,"50000US0651","Congressional District 51 (111th Congress), California",50316,"Congressional District 51 (111th Congress), California",1515
"G06052","2010","CA",,,"California","06",,,,,,,,,,,,,"52",,,,,,"50000US0652","Congressional District 52 (111th Congress), California",67671,"Congressional District 52 (111th Congress), California",2259
"G06053","2010","CA",,,"California","06",,,,,,,,,,,,,"53",,,,,,"50000US0653","Congressional District 53 (111th Congress), California",48679,"Congressional District 53 (111th Congress), California",1946
"G08001","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"01",,,,,,"50000US0801","Congressional District 1 (111th Congress), Colorado",44859,"Congressional District 1 (111th Congress), Colorado",1452
"G08002","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"02",,,,,,"50000US0802","Congressional District 2 (111th Congress), Colorado",62146,"Congressional District 2 (111th Congress), Colorado",1523
"G08003","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"03",,,,,,"50000US0803","Congressional District 3 (111th Congress), Colorado",44906,"Congressional District 3 (111th Congress), Colorado",1626
"G08004","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"04",,,,,,"50000US0804","Congressional District 4 (111th Congress), Colorado",50167,"Congressional District 4 (111th Congress), Colorado",1625
"G08005","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"05",,,,,,"50000US0805","Congressional District 5 (111th Congress), Colorado",50925,"Congressional District 5 (111th Congress), Colorado",794
"G08006","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"06",,,,,,"50000US0806","Congressional District 6 (111th Congress), Colorado",82062,"Congressional District 6 (111th Congress), Colorado",1938
"G08007","2010","CO",,,"Colorado","08",,,,,,,,,,,,,"07",,,,,,"50000US0807","Congressional District 7 (111th Congress), Colorado",50360,"Congressional District 7 (111th Congress), Colorado",1352
"G09001","2010","CT",,,"Connecticut","09",,,,,,,,,,,,,"01",,,,,,"50000US0901","Congressional District 1 (111th Congress), Connecticut",59321,"Congressional District 1 (111th Congress), Connecticut",2146
"G09002","2010","CT",,,"Connecticut","09",,,,,,,,,,,,,"02",,,,,,"50000US0902","Congressional District 2 (111th Congress), Connecticut",68952,"Congressional District 2 (111th Congress), Connecticut",2074
"G09003","2010","CT",,,"Connecticut","09",,,,,,,,,,,,,"03",,,,,,"50000US0903","Congressional District 3 (111th Congress), Connecticut",57676,"Congressional District 3 (111th Congress), Connecticut",2059
"G09004","2010","CT",,,"Connecticut","09",,,,,,,,,,,,,"04",,,,,,"50000US0904","Congressional District 4 (111th Congress), Connecticut",77074,"Congressional District 4 (111th Congress), Connecticut",2966
"G09005","2010","CT",,,"Connecticut","09",,,,,,,,,,,,,"05",,,,,,"50000US0905","Congressional District 5 (111th Congress), Connecticut",60460,"Congressional District 5 (111th Congress), Connecticut",1924
"G10000","2010","DE",,,"Delaware","10",,,,,,,,,,,,,"00",,,,,,"50000US1000","Congressional District (at Large) (111th Congress), Delaware",55847,"Congressional District (at Large) (111th Congress), Delaware",1499
"G11098","2010","DC",,,"District Of Columbia","11",,,,,,,,,,,,,"98",,,,,,"50000US1198","Delegate District (at Large) (111th Congress), District of Columbia",60903,"Delegate District (at Large) (111th Congress), District of Columbia",1540
"G12001","2010","FL",,,"Florida","12",,,,,,,,,,,,,"01",,,,,,"50000US1201","Congressional District 1 (111th Congress), Florida",45140,"Congressional District 1 (111th Congress), Florida",1344
"G12002","2010","FL",,,"Florida","12",,,,,,,,,,,,,"02",,,,,,"50000US1202","Congressional District 2 (111th Congress), Florida",41929,"Congressional District 2 (111th Congress), Florida",925
"G12003","2010","FL",,,"Florida","12",,,,,,,,,,,,,"03",,,,,,"50000US1203","Congressional District 3 (111th Congress), Florida",31968,"Congressional District 3 (111th Congress), Florida",1224
"G12004","2010","FL",,,"Florida","12",,,,,,,,,,,,,"04",,,,,,"50000US1204","Congressional District 4 (111th Congress), Florida",50337,"Congressional District 4 (111th Congress), Florida",1476
"G12005","2010","FL",,,"Florida","12",,,,,,,,,,,,,"05",,,,,,"50000US1205","Congressional District 5 (111th Congress), Florida",42473,"Congressional District 5 (111th Congress), Florida",1026
"G12006","2010","FL",,,"Florida","12",,,,,,,,,,,,,"06",,,,,,"50000US1206","Congressional District 6 (111th Congress), Florida",43971,"Congressional District 6 (111th Congress), Florida",1550
"G12007","2010","FL",,,"Florida","12",,,,,,,,,,,,,"07",,,,,,"50000US1207","Congressional District 7 (111th Congress), Florida",48341,"Congressional District 7 (111th Congress), Florida",1593
"G12008","2010","FL",,,"Florida","12",,,,,,,,,,,,,"08",,,,,,"50000US1208","Congressional District 8 (111th Congress), Florida",45221,"Congressional District 8 (111th Congress), Florida",1699
"G12009","2010","FL",,,"Florida","12",,,,,,,,,,,,,"09",,,,,,"50000US1209","Congressional District 9 (111th Congress), Florida",46928,"Congressional District 9 (111th Congress), Florida",1150
"G12010","2010","FL",,,"Florida","12",,,,,,,,,,,,,"10",,,,,,"50000US1210","Congressional District 10 (111th Congress), Florida",44062,"Congressional District 10 (111th Congress), Florida",1603
"G12011","2010","FL",,,"Florida","12",,,,,,,,,,,,,"11",,,,,,"50000US1211","Congressional District 11 (111th Congress), Florida",37724,"Congressional District 11 (111th Congress), Florida",1518
"G12012","2010","FL",,,"Florida","12",,,,,,,,,,,,,"12",,,,,,"50000US1212","Congressional District 12 (111th Congress), Florida",42150,"Congressional District 12 (111th Congress), Florida",1053
"G12013","2010","FL",,,"Florida","12",,,,,,,,,,,,,"13",,,,,,"50000US1213","Congressional District 13 (111th Congress), Florida",45514,"Congressional District 13 (111th Congress), Florida",1358
"G12014","2010","FL",,,"Florida","12",,,,,,,,,,,,,"14",,,,,,"50000US1214","Congressional District 14 (111th Congress), Florida",46905,"Congressional District 14 (111th Congress), Florida",1004
"G12015","2010","FL",,,"Florida","12",,,,,,,,,,,,,"15",,,,,,"50000US1215","Congressional District 15 (111th Congress), Florida",45613,"Congressional District 15 (111th Congress), Florida",1116
"G12016","2010","FL",,,"Florida","12",,,,,,,,,,,,,"16",,,,,,"50000US1216","Congressional District 16 (111th Congress), Florida",43420,"Congressional District 16 (111th Congress), Florida",1385
"G12017","2010","FL",,,"Florida","12",,,,,,,,,,,,,"17",,,,,,"50000US1217","Congressional District 17 (111th Congress), Florida",35017,"Congressional District 17 (111th Congress), Florida",1345
"G12018","2010","FL",,,"Florida","12",,,,,,,,,,,,,"18",,,,,,"50000US1218","Congressional District 18 (111th Congress), Florida",37823,"Congressional District 18 (111th Congress), Florida",2101
"G12019","2010","FL",,,"Florida","12",,,,,,,,,,,,,"19",,,,,,"50000US1219","Congressional District 19 (111th Congress), Florida",46919,"Congressional District 19 (111th Congress), Florida",1498
"G12020","2010","FL",,,"Florida","12",,,,,,,,,,,,,"20",,,,,,"50000US1220","Congressional District 20 (111th Congress), Florida",50905,"Congressional District 20 (111th Congress), Florida",1121
"G12021","2010","FL",,,"Florida","12",,,,,,,,,,,,,"21",,,,,,"50000US1221","Congressional District 21 (111th Congress), Florida",45943,"Congressional District 21 (111th Congress), Florida",1728
"G12022","2010","FL",,,"Florida","12",,,,,,,,,,,,,"22",,,,,,"50000US1222","Congressional District 22 (111th Congress), Florida",58319,"Congressional District 22 (111th Congress), Florida",2565
"G12023","2010","FL",,,"Florida","12",,,,,,,,,,,,,"23",,,,,,"50000US1223","Congressional District 23 (111th Congress), Florida",34942,"Congressional District 23 (111th Congress), Florida",1428
"G12024","2010","FL",,,"Florida","12",,,,,,,,,,,,,"24",,,,,,"50000US1224","Congressional District 24 (111th Congress), Florida",51960,"Congressional District 24 (111th Congress), Florida",1289
"G12025","2010","FL",,,"Florida","12",,,,,,,,,,,,,"25",,,,,,"50000US1225","Congressional District 25 (111th Congress), Florida",49326,"Congressional District 25 (111th Congress), Florida",1653
"G13001","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"01",,,,,,"50000US1301","Congressional District 1 (111th Congress), Georgia",40999,"Congressional District 1 (111th Congress), Georgia",1493
"G13002","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"02",,,,,,"50000US1302","Congressional District 2 (111th Congress), Georgia",31368,"Congressional District 2 (111th Congress), Georgia",1049
"G13003","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"03",,,,,,"50000US1303","Congressional District 3 (111th Congress), Georgia",52970,"Congressional District 3 (111th Congress), Georgia",1781
"G13004","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"04",,,,,,"50000US1304","Congressional District 4 (111th Congress), Georgia",43435,"Congressional District 4 (111th Congress), Georgia",1540
"G13005","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"05",,,,,,"50000US1305","Congressional District 5 (111th Congress), Georgia",43902,"Congressional District 5 (111th Congress), Georgia",2801
"G13006","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"06",,,,,,"50000US1306","Congressional District 6 (111th Congress), Georgia",73528,"Congressional District 6 (111th Congress), Georgia",3562
"G13007","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"07",,,,,,"50000US1307","Congressional District 7 (111th Congress), Georgia",60594,"Congressional District 7 (111th Congress), Georgia",1444
"G13008","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"08",,,,,,"50000US1308","Congressional District 8 (111th Congress), Georgia",40806,"Congressional District 8 (111th Congress), Georgia",1138
"G13009","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"09",,,,,,"50000US1309","Congressional District 9 (111th Congress), Georgia",45925,"Congressional District 9 (111th Congress), Georgia",1354
"G13010","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"10",,,,,,"50000US1310","Congressional District 10 (111th Congress), Georgia",41520,"Congressional District 10 (111th Congress), Georgia",1161
"G13011","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"11",,,,,,"50000US1311","Congressional District 11 (111th Congress), Georgia",49434,"Congressional District 11 (111th Congress), Georgia",1866
"G13012","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"12",,,,,,"50000US1312","Congressional District 12 (111th Congress), Georgia",35475,"Congressional District 12 (111th Congress), Georgia",1217
"G13013","2010","GA",,,"Georgia","13",,,,,,,,,,,,,"13",,,,,,"50000US1313","Congressional District 13 (111th Congress), Georgia",44704,"Congressional District 13 (111th Congress), Georgia",1937
"G15001","2010","HI",,,"Hawaii","15",,,,,,,,,,,,,"01",,,,,,"50000US1501","Congressional District 1 (111th Congress), Hawaii",66111,"Congressional District 1 (111th Congress), Hawaii",2485
"G15002","2010","HI",,,"Hawaii","15",,,,,,,,,,,,,"02",,,,,,"50000US1502","Congressional District 2 (111th Congress), Hawaii",60437,"Congressional District 2 (111th Congress), Hawaii",1935
"G16001","2010","ID",,,"Idaho","16",,,,,,,,,,,,,"01",,,,,,"50000US1601","Congressional District 1 (111th Congress), Idaho",44949,"Congressional District 1 (111th Congress), Idaho",1354
"G16002","2010","ID",,,"Idaho","16",,,,,,,,,,,,,"02",,,,,,"50000US1602","Congressional District 2 (111th Congress), Idaho",42042,"Congressional District 2 (111th Congress), Idaho",1077
"G17001","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"01",,,,,,"50000US1701","Congressional District 1 (111th Congress), Illinois",38299,"Congressional District 1 (111th Congress), Illinois",1856
"G17002","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"02",,,,,,"50000US1702","Congressional District 2 (111th Congress), Illinois",43515,"Congressional District 2 (111th Congress), Illinois",1964
"G17003","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"03",,,,,,"50000US1703","Congressional District 3 (111th Congress), Illinois",55322,"Congressional District 3 (111th Congress), Illinois",1759
"G17004","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"04",,,,,,"50000US1704","Congressional District 4 (111th Congress), Illinois",42646,"Congressional District 4 (111th Congress), Illinois",2060
"G17005","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"05",,,,,,"50000US1705","Congressional District 5 (111th Congress), Illinois",57026,"Congressional District 5 (111th Congress), Illinois",1702
"G17006","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"06",,,,,,"50000US1706","Congressional District 6 (111th Congress), Illinois",66033,"Congressional District 6 (111th Congress), Illinois",2131
"G17007","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"07",,,,,,"50000US1707","Congressional District 7 (111th Congress), Illinois",48698,"Congressional District 7 (111th Congress), Illinois",2535
"G17008","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"08",,,,,,"50000US1708","Congressional District 8 (111th Congress), Illinois",67740,"Congressional District 8 (111th Congress), Illinois",2277
"G17009","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"09",,,,,,"50000US1709","Congressional District 9 (111th Congress), Illinois",52691,"Congressional District 9 (111th Congress), Illinois",2299
"G17010","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"10",,,,,,"50000US1710","Congressional District 10 (111th Congress), Illinois",77055,"Congressional District 10 (111th Congress), Illinois",2628
"G17011","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"11",,,,,,"50000US1711","Congressional District 11 (111th Congress), Illinois",55276,"Congressional District 11 (111th Congress), Illinois",2057
"G17012","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"12",,,,,,"50000US1712","Congressional District 12 (111th Congress), Illinois",42718,"Congressional District 12 (111th Congress), Illinois",1364
"G17013","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"13",,,,,,"50000US1713","Congressional District 13 (111th Congress), Illinois",80124,"Congressional District 13 (111th Congress), Illinois",1627
"G17014","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"14",,,,,,"50000US1714","Congressional District 14 (111th Congress), Illinois",63402,"Congressional District 14 (111th Congress), Illinois",2714
"G17015","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"15",,,,,,"50000US1715","Congressional District 15 (111th Congress), Illinois",45373,"Congressional District 15 (111th Congress), Illinois",1317
"G17016","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"16",,,,,,"50000US1716","Congressional District 16 (111th Congress), Illinois",52903,"Congressional District 16 (111th Congress), Illinois",1271
"G17017","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"17",,,,,,"50000US1717","Congressional District 17 (111th Congress), Illinois",39021,"Congressional District 17 (111th Congress), Illinois",1162
"G17018","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"18",,,,,,"50000US1718","Congressional District 18 (111th Congress), Illinois",50322,"Congressional District 18 (111th Congress), Illinois",996
"G17019","2010","IL",,,"Illinois","17",,,,,,,,,,,,,"19",,,,,,"50000US1719","Congressional District 19 (111th Congress), Illinois",48513,"Congressional District 19 (111th Congress), Illinois",1277
"G18001","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"01",,,,,,"50000US1801","Congressional District 1 (111th Congress), Indiana",47613,"Congressional District 1 (111th Congress), Indiana",1471
"G18002","2010","IN",,,"Indiana","18",,,,,,,,,,,,,"02",,,,,,"50000US1802","Congressional District 2 (111th Congress), Indiana",40356,"Congressional District 2 (111th Congress), Indiana",826
